RoundTime,RoundTimeLeft,IsBombPlanted,CTEquipmentValue,TEquipmentValue,CTPlayersAlive,TPlayersAlive,CTPlayersTotHealth,TPlayersTotHealth,CTNumHelmets,TNumHelmets,CTNumArmors,TNumArmors,CTNumDefuseKits,CTNumSmokes,TNumSmokes,CTNumMollies,TNumMollies,CTNumHEGrenades,TNumHEGrenades,CTNumFlashes,TNumFlashes,CTScore,TScore
35,80,0,21150,1300,5,3,500,140,4,0,5,0,0,2,0,1,0,0,0,1,0,11,6
22,93,0,22800,8700,4,4,327,157,3,2,4,4,1,4,0,0,0,0,0,2,1,10,8
0,115,0,22400,23100,5,5,500,500,1,5,5,5,0,5,5,0,5,2,2,4,4,6,12
80,35,0,30550,24950,4,1,299,84,3,1,4,1,2,2,0,1,0,1,0,1,1,2,4
12,103,0,1500,28050,3,5,265,448,0,5,0,5,0,0,4,0,2,0,3,0,5,8,12
39,76,0,23300,11400,4,2,272,96,4,1,4,2,1,2,0,2,0,1,0,2,1,2,1
112,40,1,26250,26650,2,1,164,40,1,1,2,1,1,0,1,0,0,0,0,0,0,3,7
74,41,0,21200,28250,3,1,244,5,0,1,3,1,0,1,0,1,0,0,0,2,0,5,10
25,90,0,24750,8600,3,1,234,73,2,1,3,1,1,2,0,1,0,1,0,1,0,12,6
69,46,0,24950,27250,2,4,104,315,0,4,2,4,1,1,3,0,0,0,0,2,3,10,13
0,115,0,22250,8950,5,5,500,500,4,1,5,2,2,5,0,3,0,4,0,3,1,2,0
82,40,1,25550,24200,4,5,392,350,3,5,4,5,2,0,2,0,0,0,0,2,0,8,11
53,62,0,24750,25850,3,4,300,351,2,4,3,4,1,0,1,1,1,0,1,1,2,13,11
0,115,0,4300,4400,5,5,500,500,0,0,4,2,1,1,3,0,2,0,0,0,1,1,0
20,95,0,31150,21700,5,4,419,359,5,4,5,4,5,3,1,4,1,1,0,2,2,8,5
0,115,0,10050,19150,5,5,500,500,2,5,5,5,0,4,5,0,2,0,3,2,4,0,2
93,22,0,31650,28050,3,4,155,257,3,4,3,4,3,0,0,0,1,0,0,2,0,17,19
43,72,0,30300,22700,4,2,318,167,3,2,4,2,4,2,1,0,0,0,0,0,1,5,3
68,47,0,15750,24450,1,3,12,205,0,3,1,3,0,0,2,0,2,0,1,0,2,1,2
