RoundTime,RoundTimeLeft,IsBombPlanted,CTEquipmentValue,TEquipmentValue,CTPlayersAlive,TPlayersAlive,CTPlayersTotHealth,TPlayersTotHealth,CTNumHelmets,TNumHelmets,CTNumArmors,TNumArmors,CTNumDefuseKits,CTNumSmokes,TNumSmokes,CTNumMollies,TNumMollies,CTNumHEGrenades,TNumHEGrenades,CTNumFlashes,TNumFlashes,CTScore,TScore
82,33,0,27000,21700,3,3,215,218,2,3,3,3,1,1,0,0,1,1,1,2,1,2,3
95,9,1,30050,25650,1,1,100,32,1,1,1,1,1,1,0,0,0,0,0,1,1,14,11
97,18,0,29400,26150,3,3,222,209,3,3,3,3,3,0,1,2,0,2,0,3,0,5,1
79,36,0,32350,24800,5,5,452,497,5,5,5,5,5,2,0,1,0,2,0,4,1,5,10
26,89,0,4200,4250,5,2,467,200,0,0,4,1,0,0,0,0,1,0,0,0,0,8,8
0,115,0,27850,23500,5,5,500,500,5,5,5,5,0,4,5,4,5,3,3,5,5,9,10
19,96,0,33450,22200,5,3,500,211,5,3,5,3,5,3,0,2,0,3,0,4,1,10,5
47,68,0,19950,16050,4,3,400,280,4,3,4,3,0,1,1,1,0,0,0,1,0,11,6
91,24,0,10500,27300,2,3,91,160,0,3,2,3,0,0,1,0,0,0,1,1,3,15,15
12,103,0,2900,20300,5,5,414,469,0,5,0,5,0,0,2,0,3,3,1,0,4,11,7
81,34,0,29800,23800,2,3,105,149,1,3,2,3,1,0,0,0,1,0,2,2,0,3,1
13,102,0,27500,13450,5,4,496,317,5,4,5,4,3,5,3,1,0,1,0,4,0,5,3
0,115,0,29600,24900,5,5,500,500,5,5,5,5,2,5,5,4,5,4,1,5,5,15,4
78,37,0,4250,4450,4,1,263,100,0,0,4,0,0,0,0,0,0,0,0,0,0,8,8
112,40,1,31400,27250,1,3,44,245,1,3,1,3,1,0,0,0,0,0,0,0,1,4,10
21,94,0,29850,25750,4,3,327,217,4,3,4,3,2,1,1,0,0,1,0,3,2,14,15
46,69,0,24950,27650,5,5,472,500,1,5,5,5,2,1,5,2,4,1,1,1,4,12,11
38,33,1,30800,24800,3,3,300,300,2,3,3,3,2,3,0,1,1,1,0,2,2,12,16
79,36,0,2600,18750,2,3,130,192,0,3,0,3,0,0,1,0,2,1,0,0,3,5,13
48,67,0,4300,4550,3,3,232,258,0,0,2,2,1,0,0,0,0,0,0,0,0,0,1
91,40,1,2600,21650,1,3,100,192,0,3,0,3,0,0,0,0,1,0,0,0,3,5,13
19,96,0,2400,27750,5,4,500,355,0,4,0,4,0,0,4,0,3,0,1,0,4,8,6
85,2,1,24150,26750,1,1,100,100,0,1,1,1,0,1,0,0,0,1,0,0,1,4,7
13,102,0,27250,25100,5,5,405,423,0,5,5,5,1,3,3,2,4,3,0,3,1,9,5
17,98,0,25500,10650,5,5,500,401,4,3,5,4,1,4,1,0,0,1,0,3,2,4,3
39,76,0,27800,25750,3,3,300,228,3,3,3,3,1,3,1,2,1,1,0,3,2,11,11
11,104,0,30650,12950,5,5,500,484,5,5,5,5,3,4,3,3,0,4,0,4,2,16,6
11,104,0,22550,2100,5,4,499,320,5,0,5,0,1,2,0,2,0,2,0,3,0,14,4
0,115,0,31750,11100,5,5,500,500,5,3,5,5,5,5,5,5,3,5,2,5,3,10,1
31,84,0,25400,2100,4,4,400,307,4,0,4,0,2,1,0,1,0,0,0,3,0,5,2
55,60,0,34100,26450,4,4,392,304,4,4,4,4,4,2,4,0,0,1,1,3,2,16,10
54,61,0,30600,24600,3,4,215,250,2,3,3,4,3,1,1,0,1,2,0,2,3,5,1
91,24,0,28950,27750,3,2,300,113,1,2,3,2,1,0,0,1,0,1,0,2,0,2,5
18,97,0,32150,19750,5,2,420,200,5,1,5,2,5,3,1,2,0,0,0,5,0,16,4
30,85,0,30750,8550,5,5,500,281,5,1,5,4,4,2,2,0,2,0,0,5,1,14,11
88,9,1,33250,16000,4,2,400,200,4,2,4,2,3,0,0,1,0,1,0,4,1,11,2
30,85,0,4200,3300,2,3,200,161,0,0,2,1,0,0,0,0,0,0,0,0,0,8,8
89,26,0,30950,24250,4,4,320,172,4,3,4,4,4,0,2,0,1,0,1,2,1,15,13
47,68,0,4300,4400,2,4,200,356,0,0,2,4,0,0,0,0,0,0,0,0,0,0,1
0,115,0,31050,8950,5,5,500,500,5,3,5,4,4,5,3,5,0,5,0,5,1,9,1
48,67,0,31000,24850,4,3,285,183,3,3,4,3,4,1,0,1,1,1,0,3,1,4,0
0,115,0,19300,23650,5,5,500,500,0,5,4,5,0,4,5,3,5,1,2,4,5,6,7
88,40,1,11250,19350,4,4,208,297,2,4,2,4,0,0,0,0,0,0,0,1,1,0,2
