RoundTime,RoundTimeLeft,IsBombPlanted,CTEquipmentValue,TEquipmentValue,CTPlayersAlive,TPlayersAlive,CTPlayersTotHealth,TPlayersTotHealth,CTNumHelmets,TNumHelmets,CTNumArmors,TNumArmors,CTNumDefuseKits,CTNumSmokes,TNumSmokes,CTNumMollies,TNumMollies,CTNumHEGrenades,TNumHEGrenades,CTNumFlashes,TNumFlashes,CTScore,TScore
22,93,0,4400,4300,4,3,292,205,0,0,3,2,1,0,1,0,0,0,0,0,1,2,14
31,84,0,30050,1000,5,4,500,93,3,0,5,0,4,4,0,1,0,1,0,3,0,13,15
71,44,0,30650,25100,4,5,361,376,4,4,4,5,4,1,0,1,2,1,0,2,2,3,1
118,23,1,30250,26050,1,1,11,2,1,1,1,1,1,0,0,0,0,1,0,1,1,7,13
25,90,0,23750,1700,5,1,407,90,5,0,5,0,2,3,0,0,0,0,0,2,0,3,2
0,115,0,4850,25900,5,5,500,500,0,5,3,5,0,2,5,0,4,0,1,0,5,2,2
64,51,0,30550,25300,5,5,385,479,2,5,5,5,2,2,3,1,1,2,0,5,2,10,15
0,115,0,31700,27250,5,5,500,500,3,5,5,5,3,5,5,4,5,4,1,4,5,8,4
84,31,0,29950,24500,5,5,500,495,5,5,5,5,2,1,2,1,1,1,0,2,2,13,7
59,56,0,30150,25600,5,4,500,400,5,3,5,4,3,1,2,0,1,0,0,1,2,4,0
0,115,0,30150,6000,5,5,500,500,5,0,5,4,3,4,1,5,0,4,0,5,2,4,0
98,17,0,15850,26550,1,1,100,100,0,1,0,1,0,0,1,0,1,0,1,0,1,3,10
61,22,1,4300,4150,2,1,173,79,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1
107,27,1,29950,23800,5,1,405,90,5,1,5,1,2,1,0,0,0,0,0,2,0,13,7
60,55,0,28300,26250,2,4,174,316,2,4,2,4,2,1,0,0,0,0,1,0,2,9,6
56,59,0,31550,23900,5,5,420,480,5,5,5,5,3,2,3,2,2,1,0,3,3,14,9
0,115,0,29800,21600,5,5,500,500,5,5,5,5,2,5,5,5,5,5,2,4,5,15,8
57,58,0,19250,11850,4,4,295,250,4,2,4,3,1,1,2,0,0,0,1,1,1,2,0
99,16,0,30750,16850,4,2,302,130,4,2,4,2,4,0,0,0,0,0,0,1,0,12,13
50,65,0,23050,1500,5,5,500,500,5,0,5,0,2,3,0,2,0,1,0,4,0,3,1
32,83,0,24950,20200,5,3,500,249,4,3,5,3,2,3,1,2,1,1,0,2,1,11,7
16,99,0,27600,3950,5,5,500,398,5,0,5,1,2,4,1,1,0,2,0,3,1,13,9
95,20,0,29700,26650,4,4,390,326,3,4,4,4,3,0,1,1,0,2,0,2,0,12,12
90,25,0,31050,23650,4,3,399,245,4,3,4,3,3,1,0,0,0,1,0,3,0,14,9
52,63,0,16200,27450,3,3,268,134,2,3,3,3,0,0,0,1,1,0,0,0,0,8,7
99,16,0,4400,4300,2,3,102,272,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1
0,115,0,20050,1200,5,5,500,500,5,0,5,0,2,5,0,4,0,3,0,3,1,10,7
86,29,0,28750,26850,4,5,275,478,1,5,4,5,1,0,2,0,3,0,1,0,1,1,6
71,44,0,31550,25350,4,1,397,100,4,1,4,1,4,1,0,2,0,2,0,2,1,6,1
65,50,0,29850,26000,3,2,300,187,3,1,3,2,2,2,0,1,0,0,0,2,0,5,0
0,115,0,30750,27350,5,5,500,500,3,5,5,5,4,5,5,5,5,4,2,5,5,5,6
71,40,1,29100,22000,4,4,392,400,4,4,4,4,4,2,0,1,0,0,0,4,0,8,6
74,41,0,30000,17000,2,2,97,106,2,0,2,1,2,1,0,2,0,0,0,0,0,6,5
0,115,0,32250,19250,5,5,500,500,5,3,5,5,4,5,3,5,0,4,0,5,4,10,5
61,54,0,28550,3300,4,2,400,164,3,0,4,0,3,1,0,1,0,2,0,2,0,3,3
107,-4,1,32450,24850,1,3,6,175,1,3,1,3,1,0,0,1,1,0,1,1,1,6,3
88,40,1,13300,19000,1,3,90,300,0,3,1,3,0,1,1,0,0,0,0,0,1,0,2
45,70,0,30950,25600,4,5,400,362,4,4,4,5,4,4,3,3,1,2,0,3,3,12,13
0,115,0,28500,24200,5,5,500,500,5,5,5,5,3,5,5,4,3,4,1,5,5,12,11
0,115,0,24900,6200,5,5,500,500,5,2,5,2,1,5,2,4,1,4,1,5,2,3,0
20,95,0,31350,10850,3,5,275,364,3,2,3,3,1,2,1,1,1,1,0,2,2,6,5
31,84,0,22900,6750,5,3,460,145,5,1,5,1,2,3,1,1,0,0,0,1,2,10,8
97,40,1,19650,25100,4,5,387,500,2,5,4,5,1,0,0,0,1,0,0,0,1,10,9
72,43,0,28750,24450,4,3,284,113,4,3,4,3,2,1,1,1,0,1,0,1,0,10,2
91,7,1,29750,25550,1,2,15,147,1,2,1,2,1,0,0,0,0,0,0,0,1,15,15
21,94,0,31950,27550,5,4,419,356,5,4,5,4,4,4,1,3,2,4,2,4,4,20,20
80,26,1,11100,24400,2,5,97,387,0,5,0,5,0,0,2,0,0,0,0,0,1,6,5
93,22,0,23150,26550,4,3,320,216,0,3,4,3,0,0,0,0,0,0,0,2,0,6,7
65,40,1,4300,4300,5,3,407,270,0,0,4,2,1,0,0,0,0,0,0,0,0,7,9
46,69,0,30350,20100,5,3,410,267,5,3,5,3,3,0,1,1,1,1,0,3,2,3,5
94,21,0,32150,24950,4,2,400,178,4,2,4,2,4,0,0,0,0,1,0,0,0,14,12
52,63,0,26450,27250,4,3,324,218,1,3,4,3,1,1,1,0,0,2,0,1,0,9,13
111,36,1,21800,22200,2,2,166,103,0,2,2,2,1,0,0,0,0,0,0,1,1,14,14
90,25,0,27500,26650,5,4,500,352,3,4,4,4,0,1,3,1,1,0,0,1,3,7,12
0,115,0,30150,6900,5,5,500,500,5,1,5,1,2,5,3,5,1,3,0,5,1,7,14
86,29,0,28500,26350,3,2,237,116,2,2,3,2,2,0,1,0,1,0,0,1,0,6,3
95,20,0,27650,26650,4,3,319,283,0,3,4,3,2,0,1,0,0,1,1,1,0,16,11
46,69,0,28650,27850,3,3,203,237,2,3,3,3,0,0,2,2,2,0,0,3,2,2,11
0,115,0,29850,4650,5,5,500,500,5,1,5,2,2,5,1,5,0,5,0,5,3,5,8
76,39,0,22100,24600,3,4,185,373,2,4,3,4,1,1,1,0,0,0,0,2,1,9,14
33,82,0,4100,4150,5,4,402,400,0,0,4,2,0,0,1,0,0,0,0,0,1,1,0
41,74,0,29650,26600,5,5,486,415,3,4,5,5,3,2,1,1,1,1,1,4,2,7,7
34,81,0,30050,14500,4,1,232,74,4,0,4,1,4,3,1,0,0,3,0,1,0,8,1
96,19,0,25650,26350,3,3,274,294,1,3,3,3,1,0,1,0,2,0,0,0,2,16,12
21,94,0,4250,4850,3,3,190,285,0,0,3,2,0,0,1,0,1,0,0,0,2,4,12
41,74,0,32350,26350,3,1,276,9,3,1,3,1,3,1,0,1,0,1,0,2,0,16,11
83,32,0,14950,22300,2,2,200,69,1,2,2,2,0,0,0,0,0,0,0,0,1,11,7
0,115,0,4350,5150,5,5,500,500,0,0,4,3,1,1,2,0,1,0,0,0,1,4,12
55,40,1,4050,26350,0,4,0,400,0,4,0,4,0,0,3,0,1,0,0,0,2,8,16
50,65,0,33300,6000,5,5,465,400,5,1,5,1,4,2,0,3,0,2,0,5,1,8,13
94,21,0,28550,26350,4,4,301,270,4,4,4,4,3,0,3,1,3,0,0,0,1,9,15
17,98,0,30750,5750,5,5,500,360,5,0,5,3,5,5,1,2,0,4,0,5,1,13,9
0,115,0,4450,4400,5,5,500,500,0,0,4,3,1,0,2,0,0,0,1,1,2,4,12
35,80,0,30950,3850,3,1,300,38,3,0,3,0,2,3,0,1,0,2,0,2,0,7,14
19,96,0,30600,24300,5,5,500,500,4,3,5,5,5,4,2,4,2,3,0,4,4,9,4
47,68,0,27550,23850,3,3,232,273,2,3,3,3,0,1,0,0,1,0,0,2,0,11,15
15,100,0,22100,21600,5,5,500,418,3,5,5,5,0,3,4,0,3,0,2,3,3,8,10
104,11,0,19250,11850,4,3,273,220,4,1,4,2,1,0,1,0,0,0,0,0,0,2,0
73,42,0,30250,4750,5,1,500,26,5,0,5,0,4,1,0,1,0,2,0,2,0,7,4
89,26,0,28450,26450,3,2,277,113,3,2,3,2,2,0,0,0,0,2,0,0,1,6,0
0,115,0,23600,27550,5,5,500,500,0,5,5,5,0,4,5,1,5,2,1,0,5,6,3
80,35,0,26450,7850,4,1,377,10,4,0,4,1,1,0,0,0,0,0,0,0,0,2,1
53,62,0,4750,3850,3,2,274,184,0,0,1,1,1,1,0,0,0,0,0,1,0,7,9
49,66,0,23600,11650,4,3,400,222,4,0,4,3,1,2,0,0,0,1,0,2,1,2,1
50,65,0,32450,26600,5,5,479,500,4,5,5,5,3,3,2,2,1,0,1,4,3,14,12
110,29,1,32550,26250,2,5,175,408,2,5,2,5,2,0,1,0,0,1,2,1,3,20,21
0,115,0,12300,25300,5,5,500,500,2,5,2,5,2,2,5,1,5,1,2,1,5,11,9
74,41,0,4200,3800,1,3,100,222,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
32,83,0,31450,10350,5,3,453,154,5,1,5,2,5,2,0,2,0,2,0,3,1,15,9
11,104,0,26000,12000,5,5,500,488,5,4,5,5,2,2,3,0,1,2,2,2,4,9,6
46,69,0,5000,27450,5,5,450,425,0,5,2,5,0,0,2,0,0,0,1,0,2,7,7
84,40,1,24000,24600,1,4,100,262,1,4,1,4,1,1,2,0,1,0,0,0,2,3,1
50,40,1,22000,26450,1,4,100,352,0,4,1,4,0,1,2,0,0,0,0,0,2,9,13
0,115,0,5550,27000,5,5,500,500,0,4,1,5,0,4,5,0,5,0,3,2,5,4,6
80,35,0,24250,7950,3,3,181,147,3,0,3,3,1,0,0,0,0,0,0,0,0,2,1
27,88,0,4400,4750,5,5,488,500,0,0,4,3,1,0,1,0,1,0,0,1,0,1,0
67,18,1,31150,15400,3,4,300,261,3,0,3,2,1,1,0,0,0,0,0,0,0,5,1
94,21,0,30250,14600,4,2,347,200,4,0,4,1,4,1,0,2,0,1,0,1,0,5,7
21,94,0,33850,27300,4,3,322,283,4,3,4,3,4,1,0,1,3,3,2,3,0,17,19
