RoundTime,RoundTimeLeft,IsBombPlanted,CTEquipmentValue,TEquipmentValue,CTPlayersAlive,TPlayersAlive,CTPlayersTotHealth,TPlayersTotHealth,CTNumHelmets,TNumHelmets,CTNumArmors,TNumArmors,CTNumDefuseKits,CTNumSmokes,TNumSmokes,CTNumMollies,TNumMollies,CTNumHEGrenades,TNumHEGrenades,CTNumFlashes,TNumFlashes,CTScore,TScore
68,47,0,28500,25150,5,3,473,169,2,3,5,3,2,2,1,1,2,1,1,2,1,1,3
126,28,1,19850,25150,1,1,83,14,1,1,1,1,0,0,0,0,0,0,0,0,0,9,6
88,27,0,28350,6400,5,1,482,66,4,0,5,0,3,1,0,0,0,0,0,1,0,7,13
100,40,1,33500,23900,3,3,263,250,3,3,3,3,3,1,0,0,0,1,0,1,2,5,9
91,19,1,32650,22700,2,3,87,150,2,3,2,3,2,0,0,0,0,0,0,0,0,9,16
23,92,0,20700,15250,3,3,266,202,3,3,3,3,0,2,1,0,0,0,0,0,2,5,12
101,33,1,25050,11850,2,2,192,132,2,1,2,2,1,1,0,0,0,0,0,0,0,10,9
22,93,0,9900,27000,4,5,400,450,1,5,4,5,0,2,2,0,2,1,0,0,4,5,10
100,40,1,26300,23200,1,2,100,73,0,2,1,2,0,0,0,0,1,0,0,1,0,2,2
49,22,1,4300,3650,4,3,388,159,0,0,3,2,1,0,0,0,0,0,0,0,0,7,9
86,29,0,29000,6000,4,2,296,108,4,1,4,1,3,1,0,1,0,0,0,2,0,7,13
28,40,1,26950,24000,4,4,385,312,2,4,4,4,1,3,2,1,0,2,1,2,1,8,5
16,99,0,26800,25450,5,4,483,400,3,4,5,4,1,4,4,2,2,3,1,5,3,1,3
52,63,0,22300,14700,4,5,399,417,4,3,4,3,0,1,0,0,0,0,0,0,1,9,8
51,17,1,4350,4450,4,2,299,87,0,0,3,1,1,0,0,0,0,0,0,0,0,5,11
74,41,0,27350,16450,4,1,315,30,3,1,4,1,2,0,0,0,0,1,0,2,1,3,2
73,40,1,4350,3950,3,4,300,355,0,0,2,2,0,0,0,0,0,0,0,1,0,1,0
32,83,0,33250,28250,5,4,446,303,5,4,5,4,5,2,3,1,4,3,0,2,3,20,19
18,97,0,21850,10700,5,3,482,222,4,0,5,1,0,4,0,1,0,2,0,2,1,6,11
47,68,0,30550,16700,5,2,367,104,5,2,5,2,3,3,0,0,0,2,0,1,0,4,2
72,43,0,25200,28800,2,1,200,19,1,1,2,1,0,0,0,0,0,0,0,1,0,6,8
76,39,0,22500,1500,5,4,489,329,5,0,5,0,2,0,0,1,0,0,0,3,0,10,14
43,72,0,24450,22900,5,5,500,402,5,5,5,5,3,2,2,0,0,1,0,2,4,10,8
0,115,0,30600,25100,5,5,500,500,4,5,5,5,4,5,5,5,5,5,1,5,5,8,1
57,58,0,33650,24650,2,2,74,112,1,2,2,2,2,1,0,2,1,1,0,2,2,16,12
27,88,0,9150,27050,4,4,332,361,0,4,1,4,0,0,2,0,1,0,1,0,3,9,14
89,2,1,2150,22600,3,5,174,461,0,4,1,5,0,0,0,0,0,0,0,0,2,10,13
15,100,0,32250,21600,5,5,500,393,5,4,5,5,5,4,1,0,2,1,1,4,5,11,4
0,115,0,30900,27150,5,5,500,500,5,5,5,5,2,5,5,5,5,2,0,4,5,3,7
17,98,0,20150,1500,5,3,453,118,4,0,5,0,0,2,0,1,0,2,0,3,0,2,0
51,40,1,32300,14250,3,3,210,200,3,3,3,3,2,1,0,0,0,0,0,1,0,7,7
0,115,0,31750,1300,5,5,500,500,5,0,5,0,4,5,1,5,0,5,0,5,0,8,14
38,77,0,25950,24300,4,4,395,317,2,4,4,4,0,1,1,0,2,1,1,1,2,1,3
16,99,0,31750,11450,5,2,326,78,5,1,5,2,4,4,2,1,0,4,1,4,0,14,13
70,45,0,20600,5100,3,1,272,10,3,0,3,0,1,1,0,0,0,0,0,1,0,5,12
57,58,0,28700,27850,5,3,500,220,2,2,5,3,4,1,2,1,0,1,1,2,3,8,1
14,101,0,4300,4650,5,5,500,408,0,0,4,3,0,1,0,0,1,0,0,1,0,1,0
25,90,0,5300,21750,3,5,244,491,2,5,2,5,0,1,4,0,2,0,0,0,5,0,3
74,41,0,33300,22950,5,1,500,11,5,1,5,1,5,1,0,0,0,1,1,3,1,12,10
41,74,0,32650,24200,4,3,252,156,4,3,4,3,4,2,1,1,1,0,1,3,1,8,5
13,102,0,31550,27250,5,5,446,478,5,5,5,5,4,4,2,1,3,3,4,4,4,6,4
17,98,0,20050,1000,5,1,392,46,5,0,5,0,0,3,0,0,0,1,0,3,0,2,0
95,40,1,31150,23400,4,1,302,100,4,1,4,1,3,0,0,0,0,1,0,0,0,11,12
44,18,1,4050,5050,3,3,277,260,0,0,2,2,0,0,0,0,0,0,0,0,0,9,7
86,17,1,9050,26650,2,2,103,179,0,2,0,2,0,0,0,0,0,0,0,0,0,10,13
50,65,0,26900,26850,3,2,196,40,2,2,3,2,1,1,1,0,1,0,0,3,2,11,15
0,115,0,25850,24700,5,5,500,500,1,5,5,5,0,4,5,3,5,1,0,3,5,3,4
84,31,0,28650,24000,1,1,100,2,1,1,1,1,0,0,0,0,0,0,0,1,0,6,2
76,39,0,12650,26950,4,5,373,385,1,5,4,5,0,0,1,0,1,0,0,0,2,7,7
48,67,0,31350,19500,4,1,361,100,2,1,3,1,3,3,0,0,0,1,0,3,0,15,9
60,55,0,32200,23400,3,2,265,70,3,2,3,2,2,1,0,0,0,1,1,1,1,6,1
38,77,0,4450,4150,4,2,400,168,0,0,2,0,1,1,1,0,0,0,0,0,0,8,8
17,98,0,30200,23400,4,5,400,414,3,5,4,5,3,3,2,1,3,3,0,3,3,12,12
